																														Public/Private	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public
952	9.586	878.58588	PC 17:0-22:6	[M+CH3COO]-		0.222	TRUE	9.35	878.59167	C47H82NO8P	PC	KSRURLYJRNYEOH-CRVSLQDRNA-N	CCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.3	82.4	90.7	100	82.7	160824_Liver_DHA_Neg_11	878.58893:948 879.59228:1053 880.59564:381	177.16064:10 269.25256:163 279.23193:51 283.24271:92 325.38388:10 327.23431:275 494.31537:82 708.91602:10 716.61572:10 740.51733:31 802.0387:10 804.52209:232 804.53809:414 804.59418:74 878.56232:41 878.5874:92	7.450021088	5.96223248	6.18487395	6.192656587	0	27.52813067	16.17491961	15.16173121	25.65300207	8.711111111	8.875046348	11.30572687	7.39751146	3.601537924	5.385620915	2.264308012	2.848167539	0.067629447
949	8.217	876.57373	PC 39:7	[M+CH3COO]-		0.056	TRUE	8.83	876.57599	C47H80NO8P	PC	BWMGYQAIDPQZGJ-OYLXYYNPNA-N	CCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Class resolved	TRUE	TRUE	TRUE		FALSE	null	null	87.2	88.7	16.4	69.9	100	68.7	160824_Liver_normal_Neg_05	876.57373:758 877.57708:378 878.58044:161	78.96217:6 113.09938:2 125.00224:2 134.98732:2 139.01357:2 143.10405:3 151.11409:1 152.99487:3 168.04816:10 171.72253:2 181.9035:1 185.11842:5 190.91852:1 195.13116:6 208.06931:2 209.1147:2 210.05023:1 222.05093:5 223.13295:14 224.06972:8 249.21497:3 255.22925:3 266.07864:2 275.19595:6 277.21967:4 281.24432:3 283.2616:132 291.18124:1 293.20721:187 295.21838:10 307.21948:19 311.21408:2 321.23505:2 325.24054:2 350.16699:3 402.19464:2 419.24203:8 426.02374:1 434.30243:3 437.25079:4 445.27106:3 447.28302:6 451.10779:1 465.28442:2 474.25079:2 480.90799:2 490.32285:15 500.26123:4 505.27576:5 508.31873:19 514.29767:2 518.26349:3 532.28156:2 534.32129:3 549.32373:2 562.35687:2 589.37469:2 615.40125:1 618.42566:2 641.40039:4 670.42303:2 686.45734:4 686.47949:7 713.46405:6 714.46692:16 726.47241:2 731.45526:3 739.44098:4 739.47552:8 740.48499:6 741.47205:3 741.50659:3 756.48907:4 756.5318:2 768.50867:4 768.54779:2 770.54004:2 783.50732:4 784.52661:60 785.50702:4 785.53473:8 786.53949:4 798.48352:4 798.54333:14 802.54346:49 816.55823:11 817.47772:3 876.5769:22	4.696752425	10.07133865	3.702650291	5.446220302	8	9.147005445	4.465594855	6.317388003	12.58799172	6.273015873	6.502039303	8.711894273	13.11853307	6.867528836	27.68627451	21.33333333	18.1421092	0.045086298
977	11.337	896.63	PC 20:0-20:4	[M+CH3COO]-		0.111	TRUE	11.26	896.63861	C48H88NO8P	PC	DDIJTWRVGORCFN-QXTOGSPWNA-N	CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.8	92.8	97.9	100	28.28	160824_Liver_AA_Neg_20	896.64008:553 897.64343:393 898.64679:116	127.00469:3 141.01454:2 158.9751:3 168.0369:4 174.99574:1 203.21785:1 205.19385:6 219.14099:1 224.0665:7 259.23883:17 283.26175:3 301.02921:1 303.23407:172 308.22757:2 311.29449:94 331.26193:2 360.91702:2 404.95285:2 443.01819:2 447.29019:2 478.33282:2 486.9783:3 510.28293:3 518.3692:5 523.50256:2 528.28503:2 528.31421:2 534.82379:1 536.37488:20 568.96521:2 664.94269:2 814.92896:2 820.00806:3 822.6001:243 823.64044:4 837.55597:4 896.59607:8 896.63409:29	9.28553353	16.32899706	7.63283775	15.28812095	8	0.493647913	0.823151125	0.461655277	0.742028986	2.361904762	1.400074156	1.748017621	1.299279633	4.048933939	3.816993464	5.327783559	2.991772625	0.022543149
975	10.666	894.61627	PC 18:0-22:5	[M+CH3COO]-		0.222	TRUE	10.3	894.62299	C48H86NO8P	PC	MAAMGQXOTCBPFS-CYDMDVBXNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	95.7	83.8	98	100	56.03	160824_Liver_AA_Neg_16	894.62207:649 895.62542:487 896.62878:189	141.0249:4 165.16689:2 168.04626:6 179.17743:4 224.06017:6 224.07495:10 231.20216:10 279.7955:2 283.25912:112 285.25504:61 329.24857:202 487.62177:2 490.32376:10 508.33908:29 536.32428:4 554.3175:6 820.49786:6 820.57874:315 835.49579:4 894.56555:6 894.612:41	17.51834669	32.76542174	20.80930834	28.22634989	8	1.074410163	0.493890675	0.267274108	1.113043478	2.26031746	1.352614016	1.917180617	0.922069417	4.07130374	8.888888889	4.262226847	2.848167539	0.022543149
976	10.287	894.62909	PC 18:0-22:5	[M+CH3COO]-		0.278	TRUE	10.3	894.62299	C48H86NO8P	PC	MAAMGQXOTCBPFS-CYDMDVBXNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	93.5	97.1	100	92.39	160824_Liver_EPA_Neg_06	894.61682:1863 895.62017:1444 896.62353:609	152.99629:3 168.03716:10 168.04265:15 224.07095:25 231.20886:10 282.37686:8 283.26193:295 285.25311:36 303.23181:20 309.27402:13 329.21591:23 329.24921:737 490.33136:15 508.33414:66 536.30627:13 554.3158:13 820.58569:862 821.58032:10 835.54779:13 894.58154:38 894.62372:89	8.394770139	10.5010491	9.680672269	10.94773218	0	9.466424682	6.708681672	7.848139711	8.798343685	47.31428571	60.53540971	58.02290749	48.30386379	5.614819993	16.02614379	2.952480055	2.345549738	0.045086298
974	10.026	892.61133	PC 18:0-22:6	[M+CH3COO]-		0.889	TRUE	9.74	892.6073	C48H84NO8P	PC	FAUYAENFVCNTAL-UFTZFNJNNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	97.5	94.8	97.1	100	553.67	160824_Liver_AA_Neg_19	892.60779:7749 893.61114:7874 894.6145:3075	135.11772:15 160.08383:5 168.04265:61 177.16042:15 191.17456:25 213.62051:5 224.06694:56 229.19458:71 242.08083:15 249.18593:31 283.26001:926 326.20248:43 327.23541:1430 437.24707:15 490.3421:56 507.12106:10 508.32922:307 534.29034:41 552.30286:20 815.95911:20 818.56897:2666 819.57043:20 833.53723:46 833.57391:20 892.57721:123 892.61517:242	135.4500211	187.6223248	160.2895928	188.1848812	0	430.1125227	349.7569132	363.2255125	441.4012422	225.0920635	268.7430478	297.5013216	243.2586771	122.0720028	227.9738562	163.8959417	132.2124159	0.135258894
973	9.498	892.60992	PC 18:1-22:5	[M+CH3COO]-		0.056	TRUE	9.43	892.6073	C48H84NO8P	PC	LQILTFYUCKNMSR-RAGHUBLNNA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	93.7	92	100	35.01	160824_Liver_EPA_Neg_06	892.60992:696 893.61327:809 894.61663:322	209.00926:5 281.2326:31 281.24445:97 285.25531:20 329.24649:214 506.32559:36 818.5058:21 818.56232:304 892.5954:51 892.61652:36	3.913960354	1.584557281	4.426632191	4.285097192	8	3.600725953	1.975562701	3.498861048	2.941614907	17.67619048	15.09232481	10.00881057	7.837590046	4.585809158	2.379084967	1.154353104	1.43605086	0
968	9.263	890.57324	PC 18:1-22:6	[M+CH3COO]-		0.222	TRUE	9.17	890.59167	C48H82NO8P	PC	FPEVDFOXMCHLKL-MIIHFGKENA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.7	88.4	94.2	100	152.6	160824_Liver_AA_Neg_19	890.57733:1271 891.58068:1294 892.58404:433	166.09317:5 168.04645:15 224.06915:15 229.18399:15 255.23615:31 281.24747:178 283.2482:107 303.22992:41 327.22775:308 488.31937:15 506.32999:61 530.41925:5 816.55115:504 817.53925:15 890.58368:56	25.31927457	31.28829207	26.29088559	20.81727862	24	89.46642468	45.08810289	53.67350038	89.41449275	50.10793651	44.42269188	53.42731278	32.69155206	45.94757078	68.47058824	63.84460631	72.04188482	0.022543149
568	9.256	688.47858	PE 16:0-16:1	[M-H]-		0.444	TRUE	9.09	688.49231	C37H72NO8P	PE	CZOSTDZGCCEZTJ-PEZBUJJGNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.3	87.3	87.5	100	97.2	160824_Liver_normal_Neg_01	688.49469:827 689.49804:836 690.5014:374	196.03145:10 252.4317:14 253.21695:606 255.23044:238 281.24823:14 432.25308:10 434.27664:10 452.28119:20 688.4884:116	8.016870519	16.70499371	4.550743374	9.510151188	128	9.117967332	6.153054662	12.92634776	12.66749482	19.32698413	18.41453467	18.43876652	18.35756385	18.49982524	22.35294118	34.83038502	35.51832461	0.067629447
620	10.079	716.50916	PE 16:0-18:1	[M-H]-		0.889	TRUE	9.67	716.52356	C39H76NO8P	PE	FHQVHHIBKUMWTI-ZCXUNETKNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	95	88.4	93.1	100	314.98	160824_Liver_normal_Neg_02	716.51733:3547 717.52068:2619 718.52404:711	140.01122:36 196.04033:41 253.2132:158 255.22893:633 258.06348:5 280.36929:20 281.24411:1648 283.26614:76 434.26462:25 452.27179:82 460.26761:20 478.26361:15 714.72522:5 716.47656:106 716.51428:563	52.93293969	87.6609316	34.54427925	81.02980562	8	56.24682396	47.16655949	57.6340167	51.27950311	87.64444444	88.82165369	89.65638767	62.9102816	88.06990563	92.73202614	111.6392647	86.61780105	0.090172596
616	9.478	714.50122	PE 16:0-18:2	[M-H]-		0.889	TRUE	9.14	714.50793	C39H74NO8P	PE	HBZNVZIRJWODIB-BCTRXSSUNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	96.3	90.7	90.3	100	1927.65	160824_Liver_AA_Neg_20	714.5083:13992 715.51165:11462 716.51501:2855	78.95903:31 134.97806:10 140.01253:92 196.03902:92 250.29341:10 255.23305:1756 261.21887:32 278.36472:31 279.12091:26 279.23172:4961 434.27359:71 452.27826:256 458.26041:51 476.26709:31 714.49713:1265	336.5466048	420.0688208	299.335488	386.8198704	88	392.9727768	325.288746	361.1602126	473.4674948	483.7333333	395.8650352	532.89163	544.8172888	443.9958057	561.9607843	557.9743323	430.5759162	0.338147235
614	9.049	712.48468	PE 16:0-18:3	[M-H]-		0.167	TRUE	8.82	712.49231	C39H72NO8P	PE	QONZHKTZKTUIMU-SVNQLWEDNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.3	92.7	87.4	100	133.02	160824_Liver_EPA_Neg_07	712.48798:765 713.49133:641 714.49469:142	83.05741:10 255.22916:163 277.21298:300 452.25174:20 460.88037:10 712.47711:112	15.30493463	24.70835082	11.70782159	17.3062635	72	12.48638838	7.140836013	11.05542901	12.66749482	16.33015873	18.15350389	19.05903084	21.83628029	13.10870325	18.69281046	17.58168574	10.19596111	0.135258894
656	11.204	744.5379	PE 18:0-18:1	[M-H]-		0.222	TRUE	10.78	744.55487	C41H80NO8P	PE	JQKOHRZNEOQNJE-ZZEZOPTANA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	94.1	87.2	91.4	100	80.62	160824_Liver_EPA_Neg_10	744.54126:956 745.54461:502 746.54797:116	196.04131:15 253.21056:15 281.24405:553 283.26135:194 309.27576:66 311.29642:15 462.30646:15 478.31256:5 480.29575:25 744.54236:223	7.989877689	12.54217373	5.564318035	9.897192225	16	13.32849365	8.848874598	13.26651481	15.79461698	10.84444444	14.23804227	15.61938326	20.0340537	12.77315624	25.75163399	20.95594866	17.44801795	0.067629447
653	10.4	742.534	PE 18:0-18:2	[M-H]-	similar chromatogram in higher mz_824; found in higher mz's MsMs_824; similar chromatogram in higher mz_636	0.778	TRUE	9.94	742.53925	C41H78NO8P	PE	YDTWOEYVDRKKCR-MLWYYCKJNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	93.7	91.7	91.7	100	1334.3	160824_Liver_normal_Neg_01	742.54053:9951 743.54388:7178 744.54724:1867	78.95663:20 98.28193:10 140.01178:71 196.03142:71 230.32091:10 278.35452:31 279.23093:3910 282.36844:32 283.26065:1426 306.21051:10 307.26321:61 458.25378:31 462.29193:61 476.27551:31 480.30246:163 742.52484:1196	114.1256854	183.8355015	115.5061409	164.575378	32	256.3484574	230.4617363	253.7889142	328.0563147	266.6666667	238.819429	341.7656388	359.6280288	222.6018875	309.620915	245.6552203	185.5617053	0.180345192
651	9.574	740.51788	PE 18:1-18:2	[M-H]-	found in higher mz's MsMs_816	0.667	TRUE	9.36	740.52356	C41H76NO8P	PE	GKAFCSRKMWFPSJ-RQOIEFAZNA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.6	91.9	91.4	100	839.67	160824_Liver_EPA_Neg_07	740.52325:6007 741.5266:5210 742.52996:1300	78.95827:41 140.00969:46 196.03749:71 261.21466:10 278.35565:31 279.23206:3799 280.36731:31 281.24927:1409 458.25436:20 460.28638:56 476.27011:41 478.2923:148 740.51941:1087	71.07212147	94.6437264	68.50937298	104.2522678	64	141.2704174	109.355627	162.0410023	146.4712215	166.9333333	142.5465332	181.3145374	111.3608382	222.199231	158.9803922	219.1050989	232.5205684	0.045086298
649	9.441	738.5061	PE 16:0-20:4	[M-H]-	found in higher mz's MsMs_812; found in higher mz's MsMs_811; similar chromatogram in higher mz_812; similar chromatogram in higher mz_985; found in higher mz's MsMs_985	0.889	TRUE	9.22	738.50793	C41H74NO8P	PE	NQIMLWFRWGTTOZ-JAXHXWBXNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.6	91	94	100	2635.8	160824_Liver_EPA_Neg_07	738.50934:9663 739.51269:8962 740.51605:2695	75.22716:10 140.0016:20 140.00995:82 196.03784:102 205.19649:41 214.04576:20 219.13535:10 255.23163:1230 259.23715:184 277.22025:10 285.2225:41 303.23221:2247 424.84042:10 434.26556:61 436.42352:10 452.24603:51 452.27005:225 482.2666:31 500.2767:31 738.46783:141 738.49854:985	889.8726276	1100.891313	797.5384615	1113.351188	64	218.7441016	179.7762058	221.1085801	231.2480331	273.7269841	229.3036707	274.4387665	192.4610347	868.2838168	855.0588235	812.9753729	863.3537771	0.090172596
648	9.085	738.50043	PE 18:2-18:2	[M-H]-		0.278	TRUE	8.84	738.50793	C41H74NO8P	PE	SSCDRSKJTAQNNB-MAZCIEHSNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.2	83.1	94.9	100	82.74	160824_Liver_normal_Neg_01	738.50043:1333 739.50378:827 740.50714:370	140.01341:15 196.04335:20 253.22154:36 255.22604:15 257.22488:15 277.21423:31 278.35715:11 279.20996:59 279.2312:860 281.25311:21 301.21915:15 303.22318:15 305.25113:87 458.25757:20 476.27014:36 738.5025:282	13.11851539	19.47125472	16.48610213	20.20907127	32	52.8784029	30.58006431	51.9483675	63.73498965	64.27936508	75.10567297	57.88193833	58.88670596	29.81894443	20.54901961	24.92958724	27.14136126	0.090172596
647	9.017	736.49402	PE 16:0-20:5	[M-H]-	adduct linked to 804_[M-H]-; found in higher mz's MsMs_804; similar chromatogram in higher mz_682	0.444	TRUE	8.67	736.49231	C41H72NO8P	PE	KHLRCNXJXSYNCK-LPHKCNJWNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	96.3	89.1	94.8	100	2131.36	160824_Liver_DHA_Neg_11	736.49036:11490 737.49371:12545 738.49707:4234	78.95869:36 121.99907:25 140.00996:127 177.16434:15 196.03755:148 203.17993:122 209.89372:5 219.14537:5 223.17204:46 226.3132:5 254.43587:20 255.23099:2021 256.23282:22 257.22531:547 271.20538:15 281.19214:5 283.20215:25 301.21494:2884 434.27252:87 452.27707:329 480.24933:36 498.26291:41 736.48273:1476	4.345845635	5.96223248	5.026502909	7.464362851	32	333.6479129	237.6848875	331.4441913	379.4153209	711.5174603	723.2925473	750.7453744	566.8212181	33.19678434	24.81045752	20.578564	15.868362	0.135258894
646	8.87	736.49054	PE 16:1-20:4	[M-H]-		0.444	TRUE	8.59	736.49231	C41H72NO8P	PE	CXGZFWPMXPAZEA-NUNQZGBLNA-N	CCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	97.4	88.8	87.9	100	262.19	160824_Liver_AA_Neg_16	736.49188:1768 737.49523:1960 738.49859:784	140.01814:31 249.19215:21 253.21529:278 259.23203:41 285.22183:21 303.23145:528 447.02371:10 450.26041:51 647.88867:10 736.47266:279	47.72332349	68.88795636	47.36910149	97.25788337	24	7.695099819	7.079099678	9.621867882	10.62691511	17.57460317	15.85168706	23.85198238	11.35821873	68.42922055	45.51633987	68.28442595	70.36649215	0.090172596
644	8.544	734.46704	PE 16:1-20:5	[M-H]-		0.333	TRUE	8.22	734.47662	C41H70NO8P	PE	LEBOQMHVVYOZDX-DVKFGTQTNA-N	CCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	96.7	88	95.1	100	135.29	160824_Liver_EPA_Neg_07	734.47784:1872 735.48119:1894 736.48455:541	78.96076:12 91.64235:2 123.12191:4 135.12291:2 140.01309:16 152.98773:4 158.97729:6 163.15137:4 177.0892:4 195.13191:4 196.03766:29 203.1841:18 214.04971:4 215.18867:2 223.17229:6 229.19455:4 251.20341:2 253.22015:315 255.22467:4 257.23032:88 281.26849:2 283.19092:4 300.27606:6 301.21814:443 318.22397:2 376.22708:4 389.2225:4 432.23599:12 432.2536:8 450.25571:61 464.87555:4 476.30161:2 480.24524:8 498.25253:10 568.84094:2 732.14331:8 734.47406:252 734.60028:4	0.728806411	1.262274444	1.034259858	1.16112311	32	11.87658802	8.313826367	15.01594533	15.84761905	42.69206349	44.42269188	51.98942731	41.38834316	4.429220552	2.274509804	3.107873743	3.063575168	0.112715745
645	8.403	734.47424	PE 18:3-18:3	[M-H]-		0.278	TRUE	8.18	734.47662	C41H70NO8P	PE	WIHSZOXPODIZSW-YTWBPVBXNA-N	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.3	38.6	78.6	100	95.13	160824_Liver_AA_Neg_16	734.47888:770 735.48223:951 736.48559:235	255.22862:25 277.21707:15 297.28275:5 303.22388:31 303.23126:51 444.94662:10 461.00632:5 660.50159:31 734.47504:56	20.78447912	25.03063366	22.09179056	39.28466523	80	4.994555354	5.165273312	6.244495065	9.566873706	4.749206349	4.651093808	5.131277533	4.023575639	14.16008389	17.22875817	16.13874436	13.02019447	0.293060937
621	9.359	720.49219	PE 16:1e/20:5	[M-H]-	similar chromatogram in higher mz_979	0.167	TRUE	9.23	720.49738	C41H72NO7P	EtherPE	YMKZESHNWGNAIE-VNTVABMMNA-N	CCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.5	73.4	93.2	100	103.91	160824_Liver_EPA_Neg_07	720.5:969 721.50335:1020 722.50671:290	193.11839:10 196.04514:31 257.22983:61 301.21515:235 398.77783:10 418.2692:61 436.28714:61 660.55389:10 720.46454:61 720.49481:112	0	0.483424255	0.351648352	1.188768898	32	2.032667877	6.050160772	5.952923311	6.67826087	22.78095238	22.99443826	27.62995595	27.85068762	0.961901433	2.013071895	0.643773847	0.406881077	0.202888341
672	9.863	752.52246	PE 17:0-20:4	[M-H]-		0.444	TRUE	9.88	752.52356	C42H76NO8P	PE	CKWQBCHPEQMNNL-UMWXEKTDNA-N	CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	90	88.8	100	117.24	160824_Liver_AA_Neg_20	752.52246:1778 753.52581:1272 754.52917:679	140.00609:20 190.83302:10 196.04518:31 259.24564:51 269.24557:265 302.27655:21 303.23404:488 466.28769:51 632.90802:10 752.49799:104 752.52509:322	25.3462674	34.37683592	28.48351648	49.15421166	40	6.969147005	5.988424437	8.066818527	7.39378882	10.74285714	12.14979607	12.74361233	6.328749181	17.13526739	19.1372549	23.44224766	18.644727	0.045086298
666	9.369	750.50726	PE 17:0-20:5	[M-H]-		0.167	TRUE	9.2	750.50793	C42H74NO8P	PE	YRRQJTQXWQBPQK-VZVMVVDZNA-N	CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99	84.4	84	100	69.63	160824_Liver_EPA_Neg_06	750.5097:580 751.51305:745 752.51641:272	196.03514:10 255.11139:10 257.21387:20 269.24078:92 301.21997:92 466.27835:31 487.45749:10 750.48639:82 750.50189:112	0.998734711	0.563994964	0.517129929	2.239308855	48	13.12522686	5.967845659	5.223993926	14.01904762	14.73015873	19.60103819	16.54977974	9.618860511	0.357916812	0.967320261	0.621574749	0.526551982	0.067629447
662	8.984	748.48688	PE 15:0-22:6	[M-H]-		0.222	TRUE	8.71	748.49231	C42H72NO8P	PE	WIJRNOBSWIZHST-JTURFRPLNA-N	CCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	97.9	67.1	89.3	100	65.21	160824_Liver_DHA_Neg_11	748.48688:706 749.49023:446 750.49359:187	179.18532:10 196.03172:31 241.21194:102 247.78654:10 249.19894:20 283.24271:31 313.22415:20 327.23178:133 420.27084:10 438.25449:31 621.13013:10 687.53058:31 688.55212:31 730.51453:10 748.47522:51 748.47906:102	6.370307887	7.546789761	7.508726568	8.349028078	32	20.50090744	8.066881029	13.70387244	16.40414079	12.19047619	13.24137931	12.82819383	8.550098232	5.659559595	4.862745098	6.126951093	5.050112191	0.135258894
700	10.759	768.54218	PE 18:0-20:3	[M-H]-		0.444	TRUE	10.66	768.55487	C43H80NO8P	PE	MSYFXMJDQLPRGO-JTBMWNAQNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.7	92.4	91.9	100	128.6	160824_Liver_EPA_Neg_09	768.54822:1046 769.55157:696 770.55493:278	121.99878:4 140.01138:14 192.26077:2 196.03552:12 214.05157:2 255.22664:2 277.22208:4 279.23911:4 283.26416:212 285.45557:2 287.24631:4 303.22916:4 305.24728:551 309.28372:4 320.93259:2 440.89981:4 462.28937:6 479.01758:2 480.30621:55 484.26941:6 500.90076:2 502.30383:4 768.55176:236	5.425558836	9.99076794	6.122818358	9.98012959	16	23.86932849	15.96913183	26.48443432	24.85797101	19.88571429	28.30997405	29.4907489	26.42567125	37.7602237	45.85620915	47.30627818	37.64846672	0.067629447
698	10.083	766.54144	PE 16:0-22:4	[M-H]-		0.222	TRUE	9.9	766.53925	C43H78NO8P	PE	ICYDFONFTSPCRL-BHYOAKPMNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99	85.4	93.2	100	283.41	160824_Liver_AA_Neg_17	766.53235:2722 767.5357:2227 768.53906:917	140.00992:36 196.03752:41 255.2332:333 283.26385:46 287.2579:10 287.27704:36 303.21402:41 303.22385:71 331.26129:826 434.24307:10 452.27704:92 480.30188:15 510.29678:15 528.31195:15 766.53198:400	43.75537748	73.10449014	46.99676794	76.19179266	8	3.862068966	3.251446945	3.596051632	3.948654244	4.546031746	6.33592881	6.230837004	3.876882777	15.45753233	11.84313725	12.74228234	7.611069559	0.090172596
